order_id,customer_id,product_id,quantity,total_amount,order_date
548,834,230,3,1692.86,2023-01-23 19:00:00
549,488,9,1,236.56,2023-01-23 20:00:00
550,82,273,5,1722.23,2023-01-23 21:00:00
551,743,488,3,1706.25,2023-01-23 22:00:00
552,400,203,3,260.26,2023-01-23 23:00:00
553,776,453,7,1617.48,2023-01-24 00:00:00
554,850,166,6,1044.77,2023-01-24 01:00:00
555,285,176,7,975.32,2023-01-24 02:00:00
556,816,324,4,1617.03,2023-01-24 03:00:00
557,228,242,6,1524.1,2023-01-24 04:00:00
558,391,225,7,1095.85,2023-01-24 05:00:00
559,362,496,4,95.4,2023-01-24 06:00:00
560,570,325,2,1023.98,2023-01-24 07:00:00
561,566,373,6,914.48,2023-01-24 08:00:00
562,696,29,7,940.68,2023-01-24 09:00:00
563,830,360,5,1701.12,2023-01-24 10:00:00
564,198,214,5,1350.51,2023-01-24 11:00:00
565,901,314,6,1245.96,2023-01-24 12:00:00
566,832,134,6,680.62,2023-01-24 13:00:00
567,261,101,4,555.17,2023-01-24 14:00:00
568,352,154,9,710.14,2023-01-24 15:00:00
569,687,323,5,1113.79,2023-01-24 16:00:00
570,882,223,3,1246.13,2023-01-24 17:00:00
571,523,2,9,736.06,2023-01-24 18:00:00
572,451,341,4,1700.66,2023-01-24 19:00:00
573,272,461,2,864.72,2023-01-24 20:00:00
574,863,134,8,1997.15,2023-01-24 21:00:00
575,811,438,4,641.68,2023-01-24 22:00:00
576,746,388,6,1257.75,2023-01-24 23:00:00
577,985,96,1,108.39,2023-01-25 00:00:00
578,264,442,5,1294.3,2023-01-25 01:00:00
579,380,196,4,423.65,2023-01-25 02:00:00
580,974,440,6,1336.75,2023-01-25 03:00:00
581,383,443,2,361.51,2023-01-25 04:00:00
582,892,173,3,1834.56,2023-01-25 05:00:00
583,497,148,6,1176.06,2023-01-25 06:00:00
584,465,402,1,1024.34,2023-01-25 07:00:00
585,42,254,8,1483.49,2023-01-25 08:00:00
586,450,10,3,702.12,2023-01-25 09:00:00
587,815,413,1,1080.6,2023-01-25 10:00:00
588,761,145,6,1219.79,2023-01-25 11:00:00
589,921,198,2,1584.32,2023-01-25 12:00:00
590,304,90,4,624.89,2023-01-25 13:00:00
591,162,206,5,1923.06,2023-01-25 14:00:00
592,830,50,3,234.01,2023-01-25 15:00:00
593,33,206,3,1317.56,2023-01-25 16:00:00
594,540,417,2,1144.37,2023-01-25 17:00:00
595,39,352,5,565.7,2023-01-25 18:00:00
596,810,78,6,882.64,2023-01-25 19:00:00
597,229,373,6,1109.2,2023-01-25 20:00:00
598,465,480,9,656.17,2023-01-25 21:00:00
599,485,401,8,1972.16,2023-01-25 22:00:00
600,209,294,1,1971.31,2023-01-25 23:00:00
601,151,220,2,493.67,2023-01-26 00:00:00
602,647,378,6,1432.34,2023-01-26 01:00:00
603,62,141,1,1443.24,2023-01-26 02:00:00
604,441,242,6,1699.99,2023-01-26 03:00:00
605,732,17,5,862.75,2023-01-26 04:00:00
606,675,173,9,180.57,2023-01-26 05:00:00
607,769,313,1,689.35,2023-01-26 06:00:00
608,96,208,4,1375.31,2023-01-26 07:00:00
609,447,494,5,785.92,2023-01-26 08:00:00
610,351,422,3,314.74,2023-01-26 09:00:00
611,766,222,8,1346.04,2023-01-26 10:00:00
612,684,419,6,662.53,2023-01-26 11:00:00
613,977,25,5,547.02,2023-01-26 12:00:00
614,980,6,2,60.73,2023-01-26 13:00:00
615,964,408,1,1097.79,2023-01-26 14:00:00
616,392,339,5,1838.04,2023-01-26 15:00:00
617,345,141,9,1509.99,2023-01-26 16:00:00
618,959,188,2,1655.56,2023-01-26 17:00:00
619,423,345,8,400.16,2023-01-26 18:00:00
620,385,476,4,1202.13,2023-01-26 19:00:00
621,686,417,9,1735.35,2023-01-26 20:00:00
622,997,258,3,1269.48,2023-01-26 21:00:00
623,957,313,9,1079.75,2023-01-26 22:00:00
624,972,42,5,1597.12,2023-01-26 23:00:00
625,459,235,8,1242.16,2023-01-27 00:00:00
626,60,312,3,429.05,2023-01-27 01:00:00
627,61,415,2,1227.8,2023-01-27 02:00:00
628,983,265,4,24.34,2023-01-27 03:00:00
629,767,145,4,160.15,2023-01-27 04:00:00
630,424,254,7,1389.55,2023-01-27 05:00:00
631,440,259,6,1904.1,2023-01-27 06:00:00
632,378,178,7,861.71,2023-01-27 07:00:00
633,796,111,5,234.1,2023-01-27 08:00:00
634,8,294,3,988.23,2023-01-27 09:00:00
635,679,355,7,594.56,2023-01-27 10:00:00
636,733,125,3,1964.92,2023-01-27 11:00:00
637,934,241,7,1862.08,2023-01-27 12:00:00
638,543,18,8,1773.47,2023-01-27 13:00:00
639,157,94,2,1279.18,2023-01-27 14:00:00
640,531,15,1,188.83,2023-01-27 15:00:00
641,973,449,1,1625.64,2023-01-27 16:00:00
642,164,362,9,984.83,2023-01-27 17:00:00
643,491,258,8,1642.64,2023-01-27 18:00:00
644,117,250,2,1730.54,2023-01-27 19:00:00
645,563,238,9,360.75,2023-01-27 20:00:00
646,242,471,7,440.04,2023-01-27 21:00:00
647,862,186,2,102.78,2023-01-27 22:00:00
648,175,330,3,1580.64,2023-01-27 23:00:00
649,635,145,1,1719.15,2023-01-28 00:00:00
650,186,233,4,1713.72,2023-01-28 01:00:00
651,309,118,3,1909.3,2023-01-28 02:00:00
652,682,119,6,1340.28,2023-01-28 03:00:00
653,383,36,9,933.56,2023-01-28 04:00:00
654,648,56,2,715.01,2023-01-28 05:00:00
655,86,438,9,241.25,2023-01-28 06:00:00
656,539,40,8,573.33,2023-01-28 07:00:00
657,857,38,5,595.36,2023-01-28 08:00:00
658,813,155,9,1385.64,2023-01-28 09:00:00
659,618,498,4,1004.79,2023-01-28 10:00:00
660,285,186,2,1511.74,2023-01-28 11:00:00
661,652,27,5,1743.07,2023-01-28 12:00:00
662,422,356,8,1289.27,2023-01-28 13:00:00
663,91,125,2,1906.32,2023-01-28 14:00:00
664,688,466,3,1188.97,2023-01-28 15:00:00
665,199,320,9,1069.9,2023-01-28 16:00:00
666,268,249,9,1953.47,2023-01-28 17:00:00
667,601,474,5,1223.36,2023-01-28 18:00:00
668,824,46,3,921.94,2023-01-28 19:00:00
669,586,57,7,767.53,2023-01-28 20:00:00
670,285,108,9,625.59,2023-01-28 21:00:00
671,184,441,2,1250.32,2023-01-28 22:00:00
672,497,331,3,260.49,2023-01-28 23:00:00
673,722,259,2,1415.17,2023-01-29 00:00:00
674,295,303,5,155.34,2023-01-29 01:00:00
675,594,285,3,590.16,2023-01-29 02:00:00
676,63,236,3,425.62,2023-01-29 03:00:00
677,493,334,5,525.36,2023-01-29 04:00:00
678,523,340,8,1514.69,2023-01-29 05:00:00
679,349,291,9,137.44,2023-01-29 06:00:00
680,661,163,3,1453.98,2023-01-29 07:00:00
681,517,500,6,183.93,2023-01-29 08:00:00
682,276,265,1,1367.55,2023-01-29 09:00:00
683,235,64,5,622.52,2023-01-29 10:00:00
684,355,456,5,157.14,2023-01-29 11:00:00
685,651,344,1,134.17,2023-01-29 12:00:00
686,948,97,3,1142.6,2023-01-29 13:00:00
687,329,249,7,423.42,2023-01-29 14:00:00
688,317,460,9,139.62,2023-01-29 15:00:00
689,80,475,7,912.72,2023-01-29 16:00:00
690,241,382,3,1549.48,2023-01-29 17:00:00
691,333,246,2,1266.81,2023-01-29 18:00:00
692,58,67,8,1697.94,2023-01-29 19:00:00
693,279,216,5,1627.83,2023-01-29 20:00:00
694,115,383,4,370.65,2023-01-29 21:00:00
695,513,445,5,112.0,2023-01-29 22:00:00
696,490,220,3,963.08,2023-01-29 23:00:00
697,565,194,7,799.6,2023-01-30 00:00:00
698,126,283,6,1525.04,2023-01-30 01:00:00
699,715,126,4,847.68,2023-01-30 02:00:00
700,566,363,9,1555.08,2023-01-30 03:00:00
701,396,183,5,185.2,2023-01-30 04:00:00
702,384,8,8,464.13,2023-01-30 05:00:00
703,899,491,1,649.27,2023-01-30 06:00:00
704,522,40,4,1908.96,2023-01-30 07:00:00
705,319,308,6,1077.34,2023-01-30 08:00:00
706,358,400,5,755.74,2023-01-30 09:00:00
707,468,152,1,1983.9,2023-01-30 10:00:00
708,967,93,3,1087.17,2023-01-30 11:00:00
709,469,137,1,725.14,2023-01-30 12:00:00
710,698,22,5,1487.33,2023-01-30 13:00:00
711,950,409,3,1782.91,2023-01-30 14:00:00
712,624,90,2,1893.43,2023-01-30 15:00:00
713,926,448,8,1487.63,2023-01-30 16:00:00
714,415,69,3,621.24,2023-01-30 17:00:00
715,239,302,8,439.99,2023-01-30 18:00:00
716,625,147,8,131.49,2023-01-30 19:00:00
717,247,19,5,1089.18,2023-01-30 20:00:00
718,326,111,7,920.68,2023-01-30 21:00:00
719,567,107,6,358.79,2023-01-30 22:00:00
720,721,426,1,74.81,2023-01-30 23:00:00
721,170,466,5,1249.82,2023-01-31 00:00:00
722,484,178,5,1203.68,2023-01-31 01:00:00
723,146,163,7,895.79,2023-01-31 02:00:00
724,523,479,4,315.01,2023-01-31 03:00:00
725,226,483,5,1898.16,2023-01-31 04:00:00
726,548,272,6,79.62,2023-01-31 05:00:00
727,528,321,6,62.23,2023-01-31 06:00:00
728,347,35,9,1079.9,2023-01-31 07:00:00
729,466,97,6,698.94,2023-01-31 08:00:00
730,424,101,6,608.1,2023-01-31 09:00:00
731,87,350,6,1286.82,2023-01-31 10:00:00
732,458,287,9,1194.61,2023-01-31 11:00:00
733,159,115,9,1149.5,2023-01-31 12:00:00
734,367,66,8,1029.89,2023-01-31 13:00:00
735,443,333,6,1227.5,2023-01-31 14:00:00
736,57,132,3,1820.44,2023-01-31 15:00:00
737,401,64,7,265.67,2023-01-31 16:00:00
738,143,181,8,997.02,2023-01-31 17:00:00
739,131,371,8,1879.1,2023-01-31 18:00:00
740,192,270,2,1179.88,2023-01-31 19:00:00
741,741,492,7,188.38,2023-01-31 20:00:00
742,32,108,4,928.42,2023-01-31 21:00:00
743,566,17,6,252.56,2023-01-31 22:00:00
744,564,247,8,484.89,2023-01-31 23:00:00
745,655,363,3,739.2,2023-02-01 00:00:00
746,806,444,1,818.84,2023-02-01 01:00:00
747,125,152,5,1036.45,2023-02-01 02:00:00
748,489,373,3,579.03,2023-02-01 03:00:00
749,213,280,2,1205.2,2023-02-01 04:00:00
750,332,420,7,1489.33,2023-02-01 05:00:00
751,725,223,9,691.67,2023-02-01 06:00:00
752,261,424,2,1628.61,2023-02-01 07:00:00
753,47,429,1,660.05,2023-02-01 08:00:00
754,566,169,6,926.83,2023-02-01 09:00:00
755,771,345,8,1467.7,2023-02-01 10:00:00
756,160,178,4,1555.77,2023-02-01 11:00:00
757,436,126,6,266.39,2023-02-01 12:00:00
758,450,56,4,475.49,2023-02-01 13:00:00
759,241,102,6,1704.04,2023-02-01 14:00:00
760,263,405,5,429.4,2023-02-01 15:00:00
761,365,166,9,799.24,2023-02-01 16:00:00
762,132,337,7,1553.33,2023-02-01 17:00:00
763,732,386,5,988.13,2023-02-01 18:00:00
764,802,427,4,330.39,2023-02-01 19:00:00
765,691,156,9,1459.57,2023-02-01 20:00:00
766,248,143,7,1148.57,2023-02-01 21:00:00
767,247,152,2,1046.4,2023-02-01 22:00:00
768,871,255,8,1538.43,2023-02-01 23:00:00
769,732,484,5,1839.27,2023-02-02 00:00:00
770,913,260,6,1074.61,2023-02-02 01:00:00
771,875,291,5,1691.17,2023-02-02 02:00:00
772,989,155,4,385.59,2023-02-02 03:00:00
773,150,61,9,308.58,2023-02-02 04:00:00
774,853,215,5,1184.34,2023-02-02 05:00:00
775,157,109,8,1876.81,2023-02-02 06:00:00
776,133,365,1,1608.83,2023-02-02 07:00:00
777,793,175,3,1642.49,2023-02-02 08:00:00
778,412,415,9,678.19,2023-02-02 09:00:00
779,758,119,1,533.82,2023-02-02 10:00:00
780,748,143,3,1327.83,2023-02-02 11:00:00
781,630,455,4,1713.54,2023-02-02 12:00:00
782,966,163,1,238.3,2023-02-02 13:00:00
783,130,497,9,102.17,2023-02-02 14:00:00
784,283,5,2,1816.24,2023-02-02 15:00:00
785,759,44,7,910.76,2023-02-02 16:00:00
786,365,116,7,320.94,2023-02-02 17:00:00
787,588,378,1,1095.61,2023-02-02 18:00:00
788,581,488,5,1840.88,2023-02-02 19:00:00
789,926,17,9,1248.67,2023-02-02 20:00:00
790,901,32,8,268.31,2023-02-02 21:00:00
791,644,282,5,87.79,2023-02-02 22:00:00
792,720,472,7,1630.06,2023-02-02 23:00:00
793,340,219,9,838.42,2023-02-03 00:00:00
794,468,134,8,1492.56,2023-02-03 01:00:00
795,186,433,2,1267.5,2023-02-03 02:00:00
796,455,363,4,625.61,2023-02-03 03:00:00
797,790,58,5,794.03,2023-02-03 04:00:00
798,607,477,3,1135.11,2023-02-03 05:00:00
799,817,302,5,1981.42,2023-02-03 06:00:00
800,146,387,5,314.59,2023-02-03 07:00:00
801,483,56,5,882.9,2023-02-03 08:00:00
802,871,398,3,400.49,2023-02-03 09:00:00
803,53,228,2,444.84,2023-02-03 10:00:00
804,808,331,9,310.37,2023-02-03 11:00:00
805,230,112,7,42.6,2023-02-03 12:00:00
806,443,89,3,1384.36,2023-02-03 13:00:00
807,171,111,1,1445.02,2023-02-03 14:00:00
808,654,450,6,1463.26,2023-02-03 15:00:00
809,253,265,1,454.21,2023-02-03 16:00:00
810,364,70,1,1507.53,2023-02-03 17:00:00
811,690,492,1,1169.94,2023-02-03 18:00:00
812,959,165,6,816.59,2023-02-03 19:00:00
813,513,208,6,175.18,2023-02-03 20:00:00
814,769,396,7,442.41,2023-02-03 21:00:00
815,943,302,4,1764.07,2023-02-03 22:00:00
816,658,99,5,42.69,2023-02-03 23:00:00
817,953,302,3,276.68,2023-02-04 00:00:00
818,170,50,4,1095.07,2023-02-04 01:00:00
819,645,405,5,752.42,2023-02-04 02:00:00
820,519,264,2,1260.55,2023-02-04 03:00:00
821,912,253,6,1353.23,2023-02-04 04:00:00
822,940,104,1,1963.46,2023-02-04 05:00:00
823,595,260,2,1443.05,2023-02-04 06:00:00
824,969,477,9,625.02,2023-02-04 07:00:00
825,534,278,3,1479.74,2023-02-04 08:00:00
826,55,496,4,467.45,2023-02-04 09:00:00
827,611,23,2,207.12,2023-02-04 10:00:00
828,554,423,5,586.33,2023-02-04 11:00:00
829,478,3,9,107.51,2023-02-04 12:00:00
830,95,374,5,909.24,2023-02-04 13:00:00
831,257,122,9,1454.01,2023-02-04 14:00:00
832,716,413,9,1103.1,2023-02-04 15:00:00
833,195,141,1,723.15,2023-02-04 16:00:00
834,885,253,4,238.36,2023-02-04 17:00:00
835,573,481,7,291.11,2023-02-04 18:00:00
836,93,275,5,1199.57,2023-02-04 19:00:00
837,435,447,4,797.92,2023-02-04 20:00:00
838,877,303,2,1220.09,2023-02-04 21:00:00
839,448,146,7,1075.47,2023-02-04 22:00:00
840,281,498,7,10.23,2023-02-04 23:00:00
841,319,2,9,1034.83,2023-02-05 00:00:00
842,540,146,5,1696.79,2023-02-05 01:00:00
843,578,89,7,967.27,2023-02-05 02:00:00
844,219,308,9,1478.49,2023-02-05 03:00:00
845,82,403,1,1451.85,2023-02-05 04:00:00
846,451,196,8,649.18,2023-02-05 05:00:00
847,148,105,9,1734.06,2023-02-05 06:00:00
848,261,339,8,967.06,2023-02-05 07:00:00
849,724,299,9,230.95,2023-02-05 08:00:00
850,347,163,2,1106.56,2023-02-05 09:00:00
851,357,225,6,1910.94,2023-02-05 10:00:00
852,476,88,1,351.02,2023-02-05 11:00:00
853,705,233,5,1139.69,2023-02-05 12:00:00
854,481,373,5,1451.41,2023-02-05 13:00:00
855,342,340,5,1076.05,2023-02-05 14:00:00
856,28,318,5,831.17,2023-02-05 15:00:00
857,333,234,8,956.41,2023-02-05 16:00:00
858,29,193,2,217.12,2023-02-05 17:00:00
859,79,182,7,1065.13,2023-02-05 18:00:00
860,243,27,4,1167.04,2023-02-05 19:00:00
861,533,494,9,640.4,2023-02-05 20:00:00
862,389,156,3,177.65,2023-02-05 21:00:00
863,194,68,7,168.28,2023-02-05 22:00:00
864,270,185,5,919.29,2023-02-05 23:00:00
865,433,24,4,12.55,2023-02-06 00:00:00
866,560,296,8,560.33,2023-02-06 01:00:00
867,316,256,2,1249.74,2023-02-06 02:00:00
868,764,331,4,1531.8,2023-02-06 03:00:00
869,405,389,8,300.75,2023-02-06 04:00:00
870,1,292,9,1058.47,2023-02-06 05:00:00
871,235,346,8,1075.9,2023-02-06 06:00:00
872,535,477,2,59.54,2023-02-06 07:00:00
873,109,181,9,1229.5,2023-02-06 08:00:00
874,405,159,1,1260.58,2023-02-06 09:00:00
875,315,472,1,910.52,2023-02-06 10:00:00
876,828,3,4,127.52,2023-02-06 11:00:00
877,164,338,5,836.74,2023-02-06 12:00:00
878,352,432,7,1872.93,2023-02-06 13:00:00
879,998,231,5,1338.41,2023-02-06 14:00:00
880,629,248,2,1100.2,2023-02-06 15:00:00
881,37,154,4,488.36,2023-02-06 16:00:00
882,382,374,3,1961.45,2023-02-06 17:00:00
883,797,469,5,47.25,2023-02-06 18:00:00
884,380,202,8,1624.97,2023-02-06 19:00:00
885,341,450,2,77.07,2023-02-06 20:00:00
886,138,190,4,1891.49,2023-02-06 21:00:00
887,205,99,2,1578.29,2023-02-06 22:00:00
888,811,413,9,91.09,2023-02-06 23:00:00
889,402,317,3,673.05,2023-02-07 00:00:00
890,191,206,9,116.9,2023-02-07 01:00:00
891,588,151,2,949.47,2023-02-07 02:00:00
892,71,197,9,1662.61,2023-02-07 03:00:00
893,541,72,4,1669.88,2023-02-07 04:00:00
894,566,21,7,163.0,2023-02-07 05:00:00
895,171,368,3,1733.4,2023-02-07 06:00:00
896,115,430,2,679.28,2023-02-07 07:00:00
897,45,435,2,261.28,2023-02-07 08:00:00
898,266,427,9,826.38,2023-02-07 09:00:00
899,462,415,4,1824.52,2023-02-07 10:00:00
900,439,131,1,1601.49,2023-02-07 11:00:00
901,119,211,5,332.91,2023-02-07 12:00:00
902,954,350,3,1560.69,2023-02-07 13:00:00
903,844,76,7,451.93,2023-02-07 14:00:00
904,21,389,1,347.16,2023-02-07 15:00:00
905,406,27,5,959.79,2023-02-07 16:00:00
906,95,367,4,1267.72,2023-02-07 17:00:00
907,191,31,5,1995.17,2023-02-07 18:00:00
908,459,296,5,1953.38,2023-02-07 19:00:00
909,496,110,3,317.69,2023-02-07 20:00:00
910,743,303,6,1806.51,2023-02-07 21:00:00
911,531,75,7,1808.4,2023-02-07 22:00:00
912,725,319,4,665.54,2023-02-07 23:00:00
913,946,117,6,845.54,2023-02-08 00:00:00
914,391,458,9,207.38,2023-02-08 01:00:00
915,234,112,5,663.39,2023-02-08 02:00:00
916,328,400,2,1991.52,2023-02-08 03:00:00
917,895,95,7,877.85,2023-02-08 04:00:00
918,164,94,9,1014.6,2023-02-08 05:00:00
919,646,153,8,357.15,2023-02-08 06:00:00
920,629,449,5,265.44,2023-02-08 07:00:00
921,183,86,6,761.07,2023-02-08 08:00:00
922,33,99,3,34.94,2023-02-08 09:00:00
923,255,85,8,1802.42,2023-02-08 10:00:00
924,722,159,1,1382.64,2023-02-08 11:00:00
925,640,314,9,1060.74,2023-02-08 12:00:00
926,476,431,2,709.78,2023-02-08 13:00:00
927,919,326,9,473.46,2023-02-08 14:00:00
928,969,145,7,865.61,2023-02-08 15:00:00
929,23,15,6,1131.8,2023-02-08 16:00:00
930,1,189,6,96.13,2023-02-08 17:00:00
931,386,192,7,331.39,2023-02-08 18:00:00
932,551,239,9,1578.65,2023-02-08 19:00:00
933,656,202,7,739.14,2023-02-08 20:00:00
934,417,487,2,1022.47,2023-02-08 21:00:00
935,148,6,5,467.76,2023-02-08 22:00:00
936,957,313,9,1193.05,2023-02-08 23:00:00
937,679,387,6,1635.18,2023-02-09 00:00:00
938,904,23,2,450.45,2023-02-09 01:00:00
939,37,359,5,773.46,2023-02-09 02:00:00
940,387,455,6,1577.8,2023-02-09 03:00:00
941,562,132,4,1621.56,2023-02-09 04:00:00
942,655,98,1,1676.37,2023-02-09 05:00:00
943,685,31,9,1004.81,2023-02-09 06:00:00
944,938,388,4,1251.19,2023-02-09 07:00:00
945,582,406,2,1060.32,2023-02-09 08:00:00
946,51,245,6,605.38,2023-02-09 09:00:00
947,977,444,4,501.0,2023-02-09 10:00:00
948,422,332,1,1325.84,2023-02-09 11:00:00
949,373,24,4,1669.24,2023-02-09 12:00:00
950,979,7,9,521.71,2023-02-09 13:00:00
951,275,331,5,1662.37,2023-02-09 14:00:00
952,187,495,1,1097.46,2023-02-09 15:00:00
953,387,332,5,1407.88,2023-02-09 16:00:00
954,855,34,9,1171.39,2023-02-09 17:00:00
955,204,412,6,1750.49,2023-02-09 18:00:00
956,569,125,8,1667.33,2023-02-09 19:00:00
957,580,192,8,654.8,2023-02-09 20:00:00
958,362,439,3,585.09,2023-02-09 21:00:00
959,715,341,4,799.56,2023-02-09 22:00:00
960,845,130,4,983.34,2023-02-09 23:00:00
961,514,197,5,1344.31,2023-02-10 00:00:00
962,363,175,2,1894.16,2023-02-10 01:00:00
963,600,76,1,1350.06,2023-02-10 02:00:00
964,336,117,4,541.98,2023-02-10 03:00:00
965,244,300,9,1609.06,2023-02-10 04:00:00
966,455,499,8,653.27,2023-02-10 05:00:00
967,62,220,1,1224.97,2023-02-10 06:00:00
968,471,90,8,1813.72,2023-02-10 07:00:00
969,514,229,1,1670.12,2023-02-10 08:00:00
970,270,312,7,585.59,2023-02-10 09:00:00
971,190,254,2,1597.04,2023-02-10 10:00:00
972,548,213,9,352.51,2023-02-10 11:00:00
973,977,53,2,892.63,2023-02-10 12:00:00
974,643,200,3,1958.94,2023-02-10 13:00:00
975,896,286,1,424.27,2023-02-10 14:00:00
976,676,13,3,235.23,2023-02-10 15:00:00
977,434,308,3,1377.33,2023-02-10 16:00:00
978,165,252,5,372.11,2023-02-10 17:00:00
979,789,325,6,678.17,2023-02-10 18:00:00
980,334,400,9,1958.49,2023-02-10 19:00:00
981,263,148,5,1892.86,2023-02-10 20:00:00
982,909,408,6,295.24,2023-02-10 21:00:00
983,537,488,7,796.69,2023-02-10 22:00:00
984,1000,74,1,1955.64,2023-02-10 23:00:00
985,69,415,8,1688.6,2023-02-11 00:00:00
986,554,332,5,780.98,2023-02-11 01:00:00
987,966,360,2,297.01,2023-02-11 02:00:00
988,241,173,7,829.69,2023-02-11 03:00:00
989,484,216,6,241.28,2023-02-11 04:00:00
990,4,82,4,293.65,2023-02-11 05:00:00
991,661,27,5,762.72,2023-02-11 06:00:00
992,407,131,3,1114.81,2023-02-11 07:00:00
993,436,134,7,908.22,2023-02-11 08:00:00
994,561,94,2,1879.81,2023-02-11 09:00:00
995,732,78,4,798.47,2023-02-11 10:00:00
996,849,301,3,760.94,2023-02-11 11:00:00
997,887,77,1,1185.45,2023-02-11 12:00:00
998,796,235,5,869.27,2023-02-11 13:00:00
999,207,375,1,94.34,2023-02-11 14:00:00
1000,381,44,9,1479.8,2023-02-11 15:00:00
1001,249,319,8,1252.39,2023-02-11 16:00:00
1002,109,132,5,481.29,2023-02-11 17:00:00
1003,936,13,3,1619.45,2023-02-11 18:00:00
1004,337,45,7,1894.89,2023-02-11 19:00:00
1005,448,132,5,1517.99,2023-02-11 20:00:00
1006,502,260,9,822.57,2023-02-11 21:00:00
1007,438,392,4,1893.42,2023-02-11 22:00:00
1008,573,142,7,1687.54,2023-02-11 23:00:00
1009,473,311,2,1902.32,2023-02-12 00:00:00
1010,417,237,5,1685.3,2023-02-12 01:00:00
1011,644,263,3,367.56,2023-02-12 02:00:00
1012,920,45,9,1749.27,2023-02-12 03:00:00
1013,861,285,8,1857.99,2023-02-12 04:00:00
1014,153,362,5,24.7,2023-02-12 05:00:00
1015,575,215,4,1346.79,2023-02-12 06:00:00
1016,496,168,1,1427.45,2023-02-12 07:00:00
1017,482,455,9,914.27,2023-02-12 08:00:00
1018,671,304,3,683.89,2023-02-12 09:00:00
1019,686,480,6,1776.67,2023-02-12 10:00:00
1020,302,52,2,1525.34,2023-02-12 11:00:00
1021,137,118,7,678.71,2023-02-12 12:00:00
1022,163,466,9,1959.57,2023-02-12 13:00:00
1023,521,164,4,1550.06,2023-02-12 14:00:00
1024,826,359,3,496.38,2023-02-12 15:00:00
1025,580,446,7,1162.34,2023-02-12 16:00:00
1026,503,318,4,970.57,2023-02-12 17:00:00
1027,440,19,5,194.38,2023-02-12 18:00:00
1028,118,234,3,1466.64,2023-02-12 19:00:00
1029,387,423,3,336.27,2023-02-12 20:00:00
1030,471,448,4,1888.05,2023-02-12 21:00:00
1031,988,264,2,306.46,2023-02-12 22:00:00
1032,520,368,6,1246.57,2023-02-12 23:00:00
1033,380,232,2,1521.1,2023-02-13 00:00:00
1034,723,264,3,1969.7,2023-02-13 01:00:00
1035,191,425,7,1660.26,2023-02-13 02:00:00
1036,240,254,8,354.43,2023-02-13 03:00:00
1037,879,233,8,66.33,2023-02-13 04:00:00
1038,359,181,8,1910.22,2023-02-13 05:00:00
1039,120,73,6,1805.89,2023-02-13 06:00:00
1040,406,497,6,290.53,2023-02-13 07:00:00
1041,325,33,2,1789.97,2023-02-13 08:00:00
1042,600,88,5,113.74,2023-02-13 09:00:00
1043,785,242,4,529.64,2023-02-13 10:00:00
1044,376,347,6,1730.65,2023-02-13 11:00:00
1045,21,280,8,1368.47,2023-02-13 12:00:00
1046,42,414,4,618.79,2023-02-13 13:00:00
1047,571,180,8,1034.73,2023-02-13 14:00:00
1048,980,258,9,550.06,2023-02-13 15:00:00
1049,569,138,7,1552.95,2023-02-13 16:00:00
1050,61,134,2,545.61,2023-02-13 17:00:00
1051,812,253,9,698.43,2023-02-13 18:00:00
1052,972,317,6,1391.82,2023-02-13 19:00:00
1053,174,105,9,546.51,2023-02-13 20:00:00
1054,982,162,8,105.22,2023-02-13 21:00:00
1055,701,85,3,1132.97,2023-02-13 22:00:00
1056,466,366,1,549.23,2023-02-13 23:00:00
1057,120,220,1,90.58,2023-02-14 00:00:00
1058,832,473,6,669.05,2023-02-14 01:00:00
1059,390,305,9,666.3,2023-02-14 02:00:00
1060,64,459,9,1683.42,2023-02-14 03:00:00
1061,437,167,4,1299.58,2023-02-14 04:00:00
1062,884,144,7,1968.76,2023-02-14 05:00:00
1063,355,189,2,837.48,2023-02-14 06:00:00
1064,438,269,9,992.67,2023-02-14 07:00:00
1065,59,175,2,1927.03,2023-02-14 08:00:00
1066,229,102,4,602.9,2023-02-14 09:00:00
1067,554,187,5,1247.0,2023-02-14 10:00:00
1068,965,199,4,1443.0,2023-02-14 11:00:00
1069,530,372,1,194.32,2023-02-14 12:00:00
1070,219,427,7,1546.02,2023-02-14 13:00:00
1071,225,168,6,255.99,2023-02-14 14:00:00
1072,443,117,3,1307.2,2023-02-14 15:00:00
1073,373,454,3,994.45,2023-02-14 16:00:00
1074,702,65,7,1841.4,2023-02-14 17:00:00
1075,200,166,1,869.27,2023-02-14 18:00:00
1076,742,2,1,182.59,2023-02-14 19:00:00
1077,89,170,8,1169.43,2023-02-14 20:00:00
1078,528,81,3,1742.73,2023-02-14 21:00:00
1079,392,485,3,1326.2,2023-02-14 22:00:00
1080,947,79,3,459.13,2023-02-14 23:00:00
1081,509,300,1,251.48,2023-02-15 00:00:00
1082,109,424,6,304.1,2023-02-15 01:00:00
1083,434,118,6,1941.29,2023-02-15 02:00:00
1084,188,356,9,1259.64,2023-02-15 03:00:00
1085,487,46,9,1509.72,2023-02-15 04:00:00
1086,446,228,3,234.84,2023-02-15 05:00:00
1087,723,35,1,500.1,2023-02-15 06:00:00
1088,586,435,2,1658.33,2023-02-15 07:00:00
1089,898,69,3,1212.76,2023-02-15 08:00:00
1090,26,166,6,108.66,2023-02-15 09:00:00
1091,301,393,1,1210.46,2023-02-15 10:00:00
