date,produit,quantité,prix_unitaire,client_id
2023-01-15,Souris,3,1047.44,464
2023-02-10,Écran,3,1142.76,275
2023-03-09,Souris,4,983.23,218
2023-02-07,Smartphone,3,104.21,353
2023-09-07,Smartphone,3,175.26,293
2023-10-03,Casque,1,687.16,447
2023-01-25,Smartphone,1,257.73,4
2023-02-24,Smartphone,4,1186.14,63
2023-01-05,Ordinateur,3,1011.66,445
2023-12-31,Écran,3,1442.75,19
2023-01-21,Ordinateur,4,1017.86,374
2023-09-10,Imprimante,3,914.77,112
2023-11-25,Ordinateur,3,1370.89,104
2023-02-26,Imprimante,3,727.16,319
2023-06-10,Ordinateur,4,977.04,318
2023-04-20,Smartphone,3,256.92,459
2023-06-27,Casque,1,931.1,294
2023-03-04,Imprimante,3,1109.35,461
2023-03-12,Smartphone,4,547.45,443
2023-08-12,Ordinateur,1,672.9,18
2023-11-15,Smartphone,4,843.58,284
2023-10-15,Smartphone,4,432.62,380
2023-08-29,Ordinateur,1,1209.93,435
2023-10-23,Souris,4,1062.04,461
2023-03-02,Souris,4,402.02,491
2023-08-03,Souris,1,1282.99,210
2023-03-20,Imprimante,3,774.75,105
2023-12-13,Clavier,2,1183.24,102
2023-06-15,Clavier,3,434.16,26
2023-02-20,Souris,2,783.58,36
2023-02-25,Souris,4,1285.36,447
2023-07-23,Casque,4,554.81,252
2023-04-01,Imprimante,2,521.86,41
2023-07-03,Écran,2,156.12,323
2023-05-15,Écran,3,634.52,405
2023-07-15,Ordinateur,3,190.88,5
2023-05-03,Écran,3,1430.03,354
2023-02-20,Imprimante,4,218.63,120
2023-04-21,Casque,2,390.57,172
2023-05-14,Imprimante,2,636.81,309
2023-08-26,Clavier,1,900.83,285
2023-01-29,Souris,1,436.13,137
2023-02-08,Écran,1,275.61,432
2023-04-10,Écran,2,886.43,253
2023-06-28,Ordinateur,3,695.98,89
2023-10-30,Écran,3,1316.77,319
2023-03-05,Casque,3,263.66,434
2023-01-24,Ordinateur,4,874.19,12
2023-01-13,Souris,1,382.82,449
2023-04-12,Imprimante,3,72.42,476
2023-01-06,Imprimante,3,232.1,469
2023-04-19,Ordinateur,3,1292.57,422
2023-06-03,Souris,3,1474.41,319
2023-05-13,Casque,1,1371.78,261
2023-01-15,Imprimante,1,58.59,161
2023-10-16,Écran,2,932.7,2
2023-05-24,Ordinateur,3,603.05,206
2023-12-28,Écran,3,1013.63,431
2023-11-11,Clavier,2,416.07,257
2023-06-11,Ordinateur,2,791.58,164
2023-03-23,Imprimante,1,1135.71,73
2023-07-31,Smartphone,4,286.44,477
2023-06-25,Smartphone,2,376.59,168
2023-10-23,Ordinateur,3,89.64,79
2023-07-26,Casque,3,1414.45,388
2023-12-16,Clavier,2,165.77,110
2023-05-30,Imprimante,1,553.4,322
2023-06-25,Casque,2,222.0,372
2023-09-29,Écran,2,626.8,469
2023-02-08,Clavier,3,407.28,77
2023-11-13,Casque,2,1099.9,66
2023-02-11,Imprimante,2,1341.99,63
2023-07-24,Souris,4,668.86,454
2023-11-17,Imprimante,4,837.41,57
2023-08-26,Casque,2,187.26,91
2023-06-01,Ordinateur,1,775.08,400
2023-08-24,Imprimante,4,550.87,451
2023-11-06,Smartphone,2,770.79,327
2023-12-27,Ordinateur,2,73.49,482
2023-08-26,Écran,2,1038.83,258
2023-10-19,Imprimante,4,120.31,306
2023-06-29,Écran,1,695.11,69
2023-07-22,Écran,4,1257.15,165
2023-02-11,Casque,2,918.57,493
2023-08-15,Smartphone,4,703.75,255
2023-08-09,Ordinateur,2,392.18,232
2023-01-24,Écran,2,1058.07,216
2023-10-01,Écran,4,826.41,259
2023-09-24,Imprimante,1,1010.96,113
2023-07-15,Casque,4,202.06,181
2023-03-05,Clavier,1,268.45,225
2023-05-10,Smartphone,4,47.61,408
2023-08-04,Imprimante,1,172.64,198
2023-07-18,Écran,4,736.56,200
2023-06-30,Souris,2,60.05,177
2023-11-09,Casque,4,483.07,105
2023-05-19,Imprimante,2,1350.19,385
2023-05-02,Casque,3,956.9,130
2023-08-15,Smartphone,3,179.5,136
2023-01-29,Écran,3,569.34,349
2023-06-17,Ordinateur,4,1491.49,115
2023-04-30,Ordinateur,3,215.47,48
2023-07-12,Casque,2,706.0,491
2023-04-23,Écran,3,1185.36,307
2023-01-14,Écran,2,1452.68,415
2023-06-08,Souris,2,706.89,80
2023-01-31,Écran,2,1171.16,390
2023-01-29,Smartphone,2,1135.31,40
2023-09-04,Ordinateur,2,1064.92,18
2023-02-01,Ordinateur,3,867.41,106
2023-06-07,Smartphone,2,266.48,422
2023-07-05,Imprimante,1,165.57,448
2023-02-23,Écran,1,841.02,398
2023-03-12,Écran,2,107.56,271
2023-05-10,Clavier,1,594.98,219
2023-08-24,Clavier,4,1461.05,475
2023-11-26,Souris,4,984.98,158
2023-05-11,Souris,2,852.08,420
2023-03-17,Clavier,4,851.55,13
2023-07-11,Clavier,4,563.03,310
2023-08-12,Écran,3,62.63,268
2023-10-07,Ordinateur,2,1139.42,196
2023-03-26,Imprimante,4,345.54,113
2023-06-30,Clavier,3,191.22,10
2023-08-02,Écran,1,876.28,439
2023-03-29,Imprimante,2,242.68,47
2023-03-07,Casque,1,959.48,465
2023-08-29,Clavier,4,828.22,388
2023-12-21,Smartphone,3,1163.63,294
2023-03-24,Écran,2,27.14,196
2023-10-01,Smartphone,4,1109.93,130
2023-01-23,Clavier,3,832.84,491
2023-09-23,Imprimante,4,333.44,215
2023-07-29,Clavier,1,674.2,99
2023-04-18,Souris,4,1301.64,474
2023-02-08,Souris,1,433.32,94
2023-09-28,Écran,1,268.29,474
2023-11-25,Imprimante,2,1037.87,439
2023-03-01,Smartphone,3,50.86,469
2023-03-14,Ordinateur,4,1417.32,391
2023-06-16,Souris,3,1332.1,465
2023-08-02,Casque,2,510.06,127
2023-06-23,Clavier,4,675.6,73
2023-06-02,Souris,4,603.08,142
2023-07-12,Clavier,2,118.8,86
2023-03-24,Smartphone,4,1208.33,112
2023-11-18,Casque,2,264.17,340
2023-11-13,Ordinateur,1,695.3,481
2023-08-10,Smartphone,3,380.12,369
2023-05-10,Casque,4,29.28,386
2023-03-31,Smartphone,1,1413.31,157
2023-03-28,Écran,4,1454.1,80
2023-01-10,Clavier,3,655.58,344
2023-03-17,Imprimante,4,452.22,3
2023-01-03,Smartphone,3,630.66,81
2023-04-28,Ordinateur,4,512.53,26
2023-08-08,Casque,1,180.94,410
2023-09-23,Ordinateur,2,22.71,112
2023-02-07,Écran,2,1085.49,62
2023-07-02,Écran,2,314.59,353
2023-08-26,Souris,4,245.2,183
2023-07-17,Smartphone,4,199.53,281
2023-01-10,Écran,1,1005.82,27
2023-02-10,Clavier,1,424.84,485
2023-09-01,Souris,1,785.46,95
2023-02-25,Imprimante,1,1043.6,174
2023-06-04,Imprimante,3,222.51,323
2023-07-16,Clavier,1,1240.99,337
2023-08-06,Casque,1,173.35,474
2023-07-03,Imprimante,2,1420.59,372
2023-12-27,Souris,2,284.45,271
2023-06-21,Clavier,1,150.75,500
2023-06-28,Souris,4,889.95,401
2023-02-05,Clavier,3,962.53,105
2023-07-07,Écran,1,652.04,468
2023-05-17,Casque,3,394.99,127
2023-04-28,Imprimante,4,933.31,455
2023-03-23,Ordinateur,3,461.24,245
2023-10-27,Ordinateur,2,1348.44,161
2023-09-07,Souris,4,724.36,47
2023-11-07,Ordinateur,1,1449.33,251
2023-03-17,Souris,4,430.95,268
2023-11-08,Souris,3,242.45,77
2023-01-17,Casque,2,829.44,271
2023-01-10,Clavier,3,418.93,369
2023-12-09,Clavier,2,564.33,116
2023-06-18,Casque,2,1125.35,180
2023-03-10,Smartphone,2,711.17,135
2023-07-29,Clavier,4,1323.11,112
2023-10-23,Imprimante,2,1307.62,1
2023-01-18,Écran,4,363.71,169
2023-04-16,Souris,2,1086.04,315
2023-05-30,Clavier,3,294.11,360
2023-03-02,Ordinateur,2,826.0,263
2023-02-10,Smartphone,3,772.74,68
2023-08-23,Ordinateur,4,267.18,434
2023-01-28,Clavier,2,148.91,394
2023-11-25,Smartphone,3,278.4,51
2023-04-12,Smartphone,4,1432.31,120
2023-07-16,Souris,3,72.97,89
2023-06-21,Souris,4,790.96,253
2023-10-25,Écran,2,1037.11,267
2023-09-15,Imprimante,2,116.19,352
2023-12-22,Clavier,4,1131.39,368
2023-07-13,Casque,1,623.56,216
2023-12-13,Imprimante,1,749.71,333
2023-06-21,Écran,3,1027.59,429
2023-11-02,Écran,2,1255.21,33
2023-07-04,Écran,2,1048.67,316
2023-10-27,Smartphone,4,413.0,348
2023-02-02,Écran,2,537.98,441
2023-09-11,Imprimante,2,1476.06,112
2023-05-17,Écran,1,1003.51,179
2023-07-30,Imprimante,3,229.38,401
2023-07-31,Imprimante,3,915.38,114
2023-03-08,Souris,4,269.64,114
2023-07-06,Casque,2,545.59,142
2023-04-18,Ordinateur,1,96.92,480
2023-06-05,Souris,3,29.96,419
2023-04-05,Smartphone,1,1469.07,19
2023-08-17,Ordinateur,3,1268.77,175
2023-02-21,Écran,4,1139.39,344
2023-11-20,Clavier,4,335.66,366
2023-06-20,Clavier,4,1164.77,242
2023-09-27,Souris,2,860.83,282
2023-12-21,Smartphone,4,463.9,98
2023-09-19,Smartphone,1,171.57,385
2023-01-20,Smartphone,3,938.67,445
2023-11-18,Souris,4,1413.07,452
2023-07-31,Smartphone,3,789.71,461
2023-06-02,Ordinateur,2,236.28,332
2023-01-23,Casque,4,1367.59,207
2023-06-08,Souris,2,1081.38,468
2023-04-05,Clavier,3,201.67,19
2023-06-13,Ordinateur,3,208.9,172
2023-08-22,Ordinateur,4,202.39,230
2023-12-26,Smartphone,1,310.21,162
2023-11-25,Écran,2,1377.43,354
2023-03-13,Smartphone,1,1418.55,312
2023-04-26,Souris,1,1481.41,399
2023-04-19,Smartphone,2,691.42,425
2023-09-30,Clavier,4,1365.9,203
2023-09-17,Ordinateur,3,403.94,454
2023-06-27,Imprimante,1,1444.11,439
2023-03-04,Casque,3,110.79,343
2023-11-07,Casque,3,1308.47,48
2023-09-20,Écran,1,465.26,308
2023-10-06,Ordinateur,1,1012.57,85
2023-05-20,Smartphone,1,445.98,151
2023-07-29,Smartphone,1,159.1,469
2023-10-30,Casque,1,286.19,315
2023-03-27,Casque,3,418.07,380
2023-09-17,Casque,3,1148.93,251
2023-08-14,Écran,3,1324.38,422
2023-10-05,Smartphone,1,101.85,373
2023-06-18,Smartphone,1,1178.45,429
2023-08-07,Casque,2,245.95,204
2023-01-03,Écran,4,509.73,330
2023-03-03,Clavier,4,520.0,208
2023-05-07,Imprimante,1,1320.96,408
2023-09-04,Smartphone,2,608.29,298
2023-03-24,Souris,1,85.23,234
2023-09-03,Écran,4,481.81,121
2023-09-05,Souris,2,810.43,201
2023-02-03,Imprimante,3,1144.57,108
2023-04-17,Imprimante,4,1068.27,395
2023-08-26,Casque,3,44.48,207
2023-08-29,Clavier,1,251.92,380
2023-12-11,Smartphone,3,978.15,453
2023-02-08,Clavier,1,251.56,452
2023-03-14,Clavier,2,122.16,32
2023-03-02,Clavier,2,469.64,122
2023-11-28,Écran,1,559.25,266
2023-02-21,Smartphone,3,1232.05,452
2023-08-19,Imprimante,4,1366.49,172
2023-09-19,Souris,2,76.36,164
2023-01-13,Clavier,2,235.45,287
2023-06-26,Clavier,1,230.34,164
2023-02-20,Smartphone,2,399.45,152
2023-02-13,Imprimante,2,1496.8,144
2023-04-14,Clavier,1,990.99,394
2023-12-01,Ordinateur,4,70.09,322
2023-11-01,Casque,1,41.57,250
2023-06-15,Souris,1,1348.33,25
2023-03-10,Écran,1,364.45,481
2023-01-21,Imprimante,2,1314.53,358
2023-04-23,Smartphone,1,923.12,139
2023-01-06,Clavier,4,138.63,293
2023-04-23,Souris,1,1469.72,304
2023-01-04,Écran,4,1047.59,401
2023-07-06,Clavier,2,556.4,318
2023-06-14,Smartphone,4,651.06,225
2023-09-11,Imprimante,1,96.62,360
2023-03-01,Imprimante,3,101.81,100
2023-09-14,Smartphone,4,326.15,187
2023-02-14,Souris,1,1070.54,420
2023-01-25,Smartphone,2,619.16,19
2023-03-19,Imprimante,4,1099.42,302
2023-01-28,Casque,3,21.84,412
2023-06-01,Ordinateur,3,495.38,104
2023-02-18,Imprimante,3,831.59,439
2023-11-17,Souris,3,1120.42,210
2023-04-04,Souris,4,924.12,17
2023-09-16,Écran,4,888.54,405
2023-07-01,Clavier,3,746.35,378
2023-10-18,Ordinateur,1,1017.21,397
2023-01-16,Clavier,1,1135.98,3
2023-09-29,Smartphone,1,1168.75,299
2023-02-12,Écran,3,228.0,270
2023-04-10,Smartphone,2,902.85,451
2023-05-05,Casque,2,282.81,429
2023-09-18,Imprimante,3,1006.91,476
2023-04-28,Ordinateur,2,593.66,330
2023-08-13,Imprimante,3,648.42,468
2023-10-16,Smartphone,2,1148.97,418
2023-07-04,Imprimante,1,1032.57,453
2023-02-26,Imprimante,4,68.68,50
2023-06-21,Clavier,2,656.13,145
2023-06-09,Ordinateur,3,1106.75,112
2023-03-21,Casque,2,315.29,413
2023-09-03,Ordinateur,2,154.64,477
2023-06-07,Ordinateur,3,633.65,472
2023-04-24,Clavier,2,731.15,22
2023-04-30,Smartphone,1,1278.72,431
2023-12-15,Casque,2,853.23,355
2023-03-29,Smartphone,1,1494.66,58
2023-05-21,Ordinateur,2,168.76,353
2023-08-27,Smartphone,3,1267.67,385
2023-06-30,Souris,4,512.58,350
2023-05-16,Écran,1,1312.21,500
2023-01-20,Souris,3,775.33,306
2023-10-02,Ordinateur,3,1095.15,356
2023-03-25,Casque,3,1083.26,280
2023-05-21,Ordinateur,1,661.34,117
2023-05-24,Écran,2,603.44,179
2023-03-28,Écran,3,39.51,117
2023-03-03,Ordinateur,4,1122.54,417
2023-04-15,Ordinateur,2,934.21,249
2023-05-23,Écran,3,507.77,400
2023-12-16,Souris,1,1258.97,201
2023-07-12,Ordinateur,4,14.3,253
2023-06-21,Casque,1,414.24,180
2023-04-27,Imprimante,3,803.17,54
2023-02-22,Imprimante,1,1155.65,429
2023-03-12,Imprimante,2,1156.54,196
2023-04-02,Souris,4,139.49,3
2023-07-02,Écran,2,154.69,158
2023-05-30,Ordinateur,3,297.08,294
2023-06-02,Écran,1,1159.41,332
2023-12-03,Imprimante,3,695.86,385
2023-05-13,Souris,2,658.61,84
2023-11-28,Souris,2,1085.07,227
2023-06-15,Écran,1,409.37,403
2023-07-22,Ordinateur,1,1020.37,429
2023-08-31,Smartphone,4,1172.9,357
2023-10-16,Souris,2,1078.62,118
2023-09-13,Imprimante,1,1422.56,497
2023-10-03,Écran,2,962.18,223
2023-03-29,Ordinateur,2,798.73,141
2023-03-18,Écran,1,1107.54,374
2023-03-28,Casque,4,31.24,423
2023-11-17,Ordinateur,1,980.87,493
2023-09-30,Casque,4,403.38,241
2023-10-20,Clavier,4,474.79,221
2023-06-07,Écran,3,1179.71,75
2023-11-12,Clavier,4,525.67,63
2023-03-31,Souris,1,637.54,106
2023-12-14,Casque,1,623.25,227
2023-06-14,Smartphone,3,682.72,251
2023-12-22,Clavier,4,77.32,334
2023-04-08,Casque,2,1384.8,306
2023-05-15,Ordinateur,1,1282.67,13
2023-05-14,Ordinateur,3,377.63,22
2023-02-11,Casque,2,777.18,479
2023-06-21,Imprimante,2,1175.86,136
2023-01-12,Imprimante,3,690.47,217
2023-12-31,Casque,4,906.12,201
2023-02-12,Ordinateur,1,1011.69,302
2023-01-12,Ordinateur,4,1070.61,467
2023-03-02,Clavier,4,419.05,333
2023-10-09,Smartphone,2,412.54,193
2023-12-23,Smartphone,4,592.42,500
2023-10-26,Clavier,3,865.41,456
2023-01-27,Clavier,3,1061.19,469
2023-09-19,Ordinateur,1,996.71,475
2023-12-10,Imprimante,2,1145.23,27
2023-05-07,Imprimante,1,1247.86,351
2023-07-27,Écran,2,1000.02,217
2023-10-05,Smartphone,4,280.63,187
2023-05-24,Imprimante,2,1190.81,463
2023-02-01,Smartphone,3,581.16,339
2023-01-23,Ordinateur,1,126.08,355
2023-12-23,Écran,1,157.07,372
2023-11-12,Ordinateur,2,397.44,5
2023-02-07,Casque,1,681.15,242
2023-10-25,Écran,2,469.97,462
2023-06-09,Smartphone,2,846.66,226
2023-08-26,Imprimante,4,1324.21,253
2023-10-09,Casque,2,750.93,364
2023-02-12,Ordinateur,1,373.39,108
2023-07-17,Souris,2,1213.64,196
2023-08-19,Casque,2,513.85,352
2023-12-27,Clavier,4,1310.72,262
2023-08-26,Smartphone,3,266.76,378
2023-01-26,Souris,2,12.75,86
2023-12-03,Ordinateur,1,650.77,311
2023-01-28,Ordinateur,2,528.9,19
2023-03-15,Souris,1,147.51,48
2023-04-07,Écran,2,310.58,234
2023-09-13,Casque,2,176.74,184
2023-07-11,Smartphone,3,1343.92,373
2023-11-06,Souris,1,350.51,171
2023-08-24,Casque,4,194.06,377
2023-03-05,Imprimante,1,653.14,318
2023-08-06,Écran,1,500.26,430
2023-03-04,Casque,2,879.07,111
2023-01-14,Souris,3,1348.7,487
2023-04-04,Écran,2,23.51,356
2023-06-06,Clavier,2,1326.54,11
2023-05-26,Casque,4,1059.57,125
2023-08-18,Imprimante,3,912.89,58
2023-01-13,Smartphone,1,1428.8,483
2023-04-19,Souris,4,1413.02,20
2023-07-30,Casque,4,42.61,487
2023-01-31,Casque,4,169.52,12
2023-01-07,Casque,4,1449.41,242
2023-03-11,Clavier,1,1003.64,453
2023-10-06,Clavier,2,478.53,199
2023-11-01,Smartphone,4,15.73,125
2023-01-06,Imprimante,3,632.36,26
2023-07-29,Casque,2,890.02,318
2023-08-04,Imprimante,2,675.02,122
2023-06-22,Smartphone,3,499.84,14
2023-05-24,Smartphone,3,543.35,416
2023-12-15,Clavier,1,1416.09,202
2023-07-25,Ordinateur,3,501.89,107
2023-12-03,Clavier,2,170.12,61
2023-07-23,Casque,2,52.42,285
2023-05-12,Imprimante,2,417.71,324
2023-07-02,Imprimante,2,326.51,484
2023-08-07,Souris,1,587.73,357
2023-12-04,Imprimante,3,1063.46,245
2023-05-13,Casque,4,706.49,114
2023-08-25,Imprimante,4,1336.7,94
2023-06-02,Écran,1,60.93,133
2023-02-27,Souris,2,661.64,491
2023-05-16,Souris,1,188.22,166
2023-10-18,Souris,4,512.69,160
2023-08-06,Clavier,3,151.33,456
2023-06-17,Imprimante,1,1364.34,76
2023-11-18,Imprimante,3,979.16,430
2023-02-18,Casque,4,1112.43,345
2023-09-20,Imprimante,2,465.17,4
2023-06-29,Casque,4,763.59,438
2023-09-05,Casque,2,655.04,73
2023-04-24,Écran,4,920.13,388
2023-06-29,Smartphone,4,1454.22,22
2023-07-08,Écran,1,1306.31,378
2023-07-26,Clavier,1,473.41,280
2023-03-14,Casque,4,224.14,242
2023-01-05,Imprimante,1,311.83,488
2023-02-24,Imprimante,4,69.48,486
2023-07-19,Imprimante,1,1088.6,335
2023-02-11,Imprimante,3,1245.44,111
2023-07-14,Smartphone,2,900.31,179
2023-07-18,Souris,1,628.19,291
2023-04-23,Clavier,4,1200.09,114
2023-10-14,Imprimante,2,924.03,236
2023-06-08,Clavier,4,1488.68,384
2023-09-26,Casque,3,1423.16,119
2023-04-03,Ordinateur,4,268.78,150
2023-09-07,Imprimante,3,1198.43,70
2023-11-17,Écran,3,495.41,328
2023-08-15,Écran,2,818.78,385
2023-06-05,Ordinateur,3,1262.42,186
2023-10-18,Souris,4,498.46,84
2023-08-22,Clavier,2,641.94,457
2023-07-15,Smartphone,3,490.73,185
2023-12-23,Écran,3,1498.03,174
2023-09-11,Ordinateur,1,1203.5,308
2023-09-28,Écran,1,151.31,318
2023-05-08,Souris,4,1226.81,82
2023-04-17,Smartphone,1,586.16,376
2023-11-20,Casque,1,1160.01,68
2023-07-05,Souris,1,850.59,96
2023-10-11,Souris,2,1367.51,429
2023-04-11,Casque,3,10.65,188
2023-08-29,Imprimante,3,1374.55,53
2023-09-28,Ordinateur,4,784.42,429
2023-10-28,Clavier,4,290.66,376
2023-02-08,Souris,2,14.14,244
2023-06-14,Ordinateur,2,235.62,59
2023-08-22,Écran,3,1144.17,452
2023-08-12,Écran,1,362.33,317
2023-10-18,Casque,1,1326.0,12
2023-03-23,Ordinateur,1,1324.63,36
2023-09-03,Écran,2,370.43,410
2023-09-28,Ordinateur,3,217.09,75
2023-08-28,Casque,4,1398.78,431
2023-01-15,Smartphone,3,515.52,419
2023-11-14,Smartphone,3,881.04,122
2023-10-25,Souris,4,1078.8,499
2023-12-16,Casque,3,1371.61,203
2023-01-22,Smartphone,1,1205.4,220
2023-12-26,Imprimante,4,1400.74,211
2023-02-15,Souris,3,433.91,250
2023-04-18,Clavier,1,1052.48,187
2023-08-21,Souris,1,641.02,300
2023-08-13,Écran,2,896.08,349
2023-10-06,Casque,1,420.88,184
2023-02-22,Smartphone,1,1176.47,202
2023-01-23,Écran,1,626.42,358
2023-04-17,Smartphone,2,365.47,406
2023-02-20,Imprimante,3,491.91,260
2023-11-19,Clavier,4,1256.89,97
2023-07-30,Casque,3,910.96,370
2023-11-27,Souris,3,1413.92,176
2023-10-15,Souris,4,1140.22,283
2023-07-23,Clavier,3,220.83,226
2023-03-19,Smartphone,3,1328.53,170
2023-11-30,Souris,4,1283.96,340
2023-07-21,Imprimante,1,120.84,189
2023-07-29,Souris,4,749.84,99
2023-08-26,Ordinateur,1,488.07,483
2023-10-17,Clavier,4,1186.81,237
2023-12-06,Ordinateur,2,450.95,391
2023-09-06,Clavier,3,805.88,232
2023-04-10,Écran,1,1340.82,132
2023-07-31,Casque,3,428.51,226
2023-04-17,Imprimante,1,40.98,319
2023-03-27,Écran,1,963.73,111
2023-04-04,Smartphone,2,1420.13,341
2023-03-13,Imprimante,4,324.59,97
2023-06-17,Clavier,2,1145.08,397
2023-12-10,Clavier,4,726.75,313
2023-04-25,Écran,3,738.29,139
2023-06-26,Casque,1,258.51,120
2023-10-06,Imprimante,4,1048.02,490
2023-07-23,Clavier,3,1240.8,83
2023-10-18,Casque,4,1381.88,270
2023-06-14,Imprimante,3,1422.65,33
2023-10-10,Smartphone,4,883.08,165
2023-01-08,Imprimante,3,204.91,344
2023-02-03,Clavier,2,1280.17,404
2023-02-21,Casque,4,690.12,247
2023-02-24,Ordinateur,4,139.86,218
2023-05-03,Clavier,4,453.69,175
2023-09-09,Écran,3,55.34,172
2023-02-27,Casque,1,182.48,360
2023-01-30,Écran,3,218.12,227
2023-02-28,Ordinateur,4,87.43,265
2023-10-16,Casque,1,72.05,61
2023-07-19,Souris,3,205.87,253
2023-01-16,Clavier,4,1161.5,207
2023-12-09,Souris,1,47.39,464
2023-06-27,Casque,3,214.23,33
2023-03-26,Ordinateur,2,496.97,203
2023-04-06,Clavier,4,755.42,80
2023-03-05,Smartphone,3,274.71,271
2023-06-17,Smartphone,2,308.86,346
2023-04-19,Écran,3,57.34,136
2023-03-02,Écran,2,1488.96,38
2023-04-03,Ordinateur,1,1196.14,136
2023-12-05,Ordinateur,3,237.17,268
2023-04-09,Casque,1,1048.62,266
2023-10-09,Écran,2,158.73,216
2023-12-28,Smartphone,3,657.85,284
2023-12-21,Casque,4,169.29,384
2023-07-04,Smartphone,1,1499.84,312
2023-04-27,Ordinateur,3,693.45,187
2023-06-16,Imprimante,1,104.9,219
2023-04-12,Casque,2,173.85,361
2023-02-05,Clavier,4,405.31,341
2023-02-11,Imprimante,4,806.6,307
2023-05-31,Clavier,2,1047.44,273
2023-10-10,Ordinateur,1,991.22,65
2023-06-15,Souris,4,1082.14,363
2023-11-10,Smartphone,2,185.84,77
2023-08-16,Ordinateur,1,811.83,329
2023-03-10,Écran,3,296.45,84
2023-11-09,Casque,1,311.02,145
2023-06-19,Casque,3,713.17,466
2023-06-04,Smartphone,2,750.0,10
2023-03-02,Écran,3,525.98,50
2023-07-07,Ordinateur,4,643.25,422
2023-04-04,Imprimante,2,129.82,310
2023-03-04,Souris,3,616.73,311
2023-10-26,Smartphone,3,711.08,137
2023-08-23,Imprimante,4,1158.48,437
2023-02-17,Écran,1,748.4,383
2023-07-20,Casque,2,76.97,92
2023-12-15,Souris,1,203.7,450
2023-03-09,Imprimante,4,146.21,370
2023-12-30,Imprimante,1,691.63,207
2023-09-08,Écran,4,99.0,350
2023-05-24,Smartphone,1,351.02,130
2023-05-06,Casque,2,351.08,378
2023-03-21,Casque,1,1224.07,476
2023-02-13,Souris,2,561.33,297
2023-01-29,Clavier,3,484.12,415
2023-11-05,Imprimante,1,529.0,213
2023-05-22,Écran,4,810.04,232
2023-12-29,Souris,2,1377.37,101
2023-03-26,Ordinateur,1,1433.32,191
2023-01-23,Casque,1,551.38,451
2023-08-14,Écran,1,1019.25,423
2023-10-13,Imprimante,1,1394.6,50
2023-03-03,Clavier,3,855.79,309
2023-06-22,Écran,1,494.6,381
2023-02-10,Casque,1,124.56,245
2023-09-12,Ordinateur,2,32.18,138
2023-10-28,Smartphone,1,748.51,378
2023-02-03,Clavier,4,70.23,110
2023-01-08,Écran,3,843.24,366
2023-05-08,Écran,2,664.95,249
2023-10-19,Casque,1,604.03,460
2023-11-01,Imprimante,2,1184.96,30
2023-11-19,Smartphone,1,698.13,128
2023-06-04,Clavier,4,73.14,487
2023-05-04,Écran,4,58.3,47
2023-07-09,Smartphone,4,1315.44,66
2023-02-21,Souris,2,194.87,124
2023-12-03,Clavier,1,1296.65,347
2023-09-09,Ordinateur,3,403.39,188
2023-07-11,Clavier,3,529.83,483
2023-07-23,Écran,3,1075.85,376
2023-03-06,Écran,2,1422.62,62
2023-04-15,Casque,2,1084.72,284
2023-05-07,Casque,1,1407.0,173
2023-09-09,Écran,3,1269.4,6
2023-03-31,Ordinateur,4,1209.69,175
2023-02-08,Smartphone,3,348.91,125
2023-12-22,Clavier,1,354.18,452
2023-03-21,Casque,3,1095.29,417
2023-09-21,Écran,2,635.44,209
2023-11-27,Ordinateur,4,612.77,280
2023-11-14,Casque,2,1499.89,88
2023-11-19,Souris,1,846.01,43
2023-06-17,Écran,1,1074.69,161
2023-12-19,Imprimante,3,52.41,52
2023-02-27,Souris,4,308.2,80
2023-04-28,Imprimante,4,794.71,98
2023-03-14,Ordinateur,2,1027.76,206
2023-04-26,Souris,3,103.9,271
2023-05-13,Imprimante,4,255.93,464
2023-05-22,Casque,3,843.79,87
2023-07-13,Imprimante,3,707.75,399
2023-03-31,Imprimante,1,1381.66,401
2023-02-17,Clavier,2,858.57,481
2023-01-09,Smartphone,4,1155.29,116
2023-12-23,Écran,1,710.7,271
2023-07-02,Ordinateur,2,295.84,402
2023-05-09,Smartphone,3,1432.67,393
2023-12-27,Casque,1,1476.5,156
2023-08-30,Souris,3,1133.95,343
2023-06-06,Écran,4,885.88,414
2023-06-04,Souris,2,684.94,138
2023-01-12,Imprimante,3,1459.16,259
2023-09-21,Clavier,4,1389.07,172
2023-09-06,Clavier,2,632.18,133
2023-11-04,Clavier,4,184.47,370
2023-12-28,Souris,3,706.81,124
2023-10-18,Casque,2,1491.54,452
2023-06-10,Écran,2,811.26,26
2023-02-03,Souris,3,219.1,213
2023-01-10,Clavier,3,628.76,102
2023-04-18,Souris,4,1435.46,370
2023-07-13,Écran,4,954.06,342
2023-11-20,Ordinateur,2,1362.28,313
2023-01-22,Souris,3,1172.36,296
2023-03-18,Imprimante,1,602.03,81
2023-09-11,Clavier,2,1162.29,294
2023-02-06,Souris,2,785.74,156
2023-05-27,Clavier,2,756.88,300
2023-11-06,Écran,3,1144.9,244
2023-09-09,Clavier,3,1337.77,58
2023-04-27,Ordinateur,1,398.89,225
2023-10-11,Casque,3,1342.87,428
2023-12-07,Écran,2,914.62,262
2023-06-02,Écran,2,1201.84,324
2023-10-28,Souris,3,530.72,149
2023-01-29,Imprimante,1,1190.68,65
2023-02-04,Souris,2,1241.89,202
